method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clssopt,0.1,6,0.9999999,10,91,127,15,31.243854,14.959616,,0.0517633,4.04733,0.494552
clssopt,0.1,6,0.9999999,10,91,127,20,21.188194,17.542905,,0.0589864,3.38457,0.525653
clssopt,0.1,6,0.9999999,10,91,127,25,22.026476,14.490270,,0.0499787,4.05112,0.653797
clssopt,0.1,6,0.9999999,10,91,127,30,20.497330,11.993966,,0.0167355,3.27701,0.375938
clssopt,0.1,6,0.9999999,10,91,127,35,13.652679,11.971100,,0.00803913,10.9375,3.06597
clssopt,0.1,6,0.9999999,10,91,127,40,14.738493,10.363133,3.11524,0.00141069,0.331745,0.0450318
clssopt,0.1,6,0.9999999,10,91,127,45,10.400408,8.653410,,0.0111832,9.92763,2.89697
clssopt,0.1,6,0.9999999,10,91,127,50,11.182724,7.967665,3.12413,0.000758693,0.192661,0.0250316
clssopt,0.1,6,0.9999999,10,91,127,55,11.503024,7.920980,3.54547,0.00498076,0.998976,0.125676
clssopt,0.1,6,0.9999999,10,91,127,60,9.978263,7.640684,3.46385,0.00507801,0.82933,0.103979
clssopt,0.1,6,0.9999999,10,91,127,65,9.425730,8.231213,4.10298,0.00494292,1.59962,0.176121
clssopt,0.1,6,0.9999999,10,91,127,70,8.875554,6.203328,3.28485,0.00265756,0.308776,0.0325847
clssopt,0.1,6,0.9999999,10,91,127,75,8.160811,6.179255,3.3096,0.00187345,0.207131,0.0186102
clssopt,0.1,6,0.9999999,10,91,127,80,7.720798,6.013253,3.33688,0.00146591,0.165719,0.0161061
clssopt,0.1,6,0.9999999,10,91,127,85,7.408976,5.829233,3.38913,0.00086813,0.138015,0.0148651
clssopt,0.1,6,0.9999999,10,91,127,90,7.139559,5.631691,3.38188,0.000577189,0.0920881,0.00962111
clssopt,0.1,6,0.9999999,10,91,127,95,6.585511,5.336561,3.39166,0.000284195,0.0251015,0.00204197
clssopt,0.1,6,0.9999999,10,91,127,100,6.574301,4.949146,3.44762,2.95623e-05,0.00453887,0.000485337
clsqdeim,0.1,6,0.9999999,10,91,127,5,89.075171,65.371770,,0.0615224,12.95,4.27092
clsqdeim,0.1,6,0.9999999,10,91,127,10,41.912678,42.716327,,0.0625426,4.56382,0.975837
clsqdeim,0.1,6,0.9999999,10,91,127,15,32.544331,27.500785,,0.0594278,5.8854,0.975434
clsqdeim,0.1,6,0.9999999,10,91,127,20,25.980604,17.353108,,0.0562059,3.39737,0.418508
clsqdeim,0.1,6,0.9999999,10,91,127,25,20.231382,14.593967,,0.0682172,3.93329,0.56782
clsqdeim,0.1,6,0.9999999,10,91,127,30,20.887332,11.604300,,0.0597667,3.50096,0.40242
